,Unnamed: 0,Title,link,description
136,136,Cobranças indevida sempre final do ano e bloqueio da linha.,/claro/cobrancas-indevida-sempre-final-do-ano-e-bloqueio-da-linha_YezxABeDrCIiiF0z/,"Sou cliente da claro mais de cinco anos pois de 2020, pra cá começa meu terror faturas não vinha depois valores errados do meu claro móvel todo mês tinha que ligar que meu plano não era aquele valor atendimento um jogando pro outro só era resolvido com reclamação na Anatel. E só vem a piorar estou novamente com minha linha bloqueada mais de 10dias tentando resolver simplesmente falam pra eu aguardar cinco dias esse dia chega até passa eu retorno a ligação, eles são extremamente mal educados faturas pagas e vem me cobrar faturas novamente do ano 2022 consegui comprovante enviado mas ainda são mal educados simplesmente cansei agora vou atrás dos meus direitos."
137,137,Empresa não se importa com cliente,/claro/empresa-nao-se-importa-com-cliente_Sww6ZEIURaHgqeWk/,"Irei resumir a história.Tinha um plano da Net claro na cidade de Mauá,no nome da minha esposa, recentemente nos mudamos pra cidade de Taubaté Sp,Fomos a uma loja no centro da cidade e Tentamos fazer a transferência mas não iria compensar, segundo o atendente, então ele me ofertou um novo plano no meu nome e solicitou o cancelamento do plano que estava no nome da minha esposa ,fizemos isso no dia 28.08.23 mas foi agora no começo do mês de outubro que veio as consequências desta troca.Primeiro problema,como disse fizemos o cancelamento do plano no nome da minha esposa no dia 28.08 e no dia 10.09 veio uma fatura de 398 reais que pagamos ,agora no mês de outubro veio outra fatura no valor de 338 referente ao mês de setembro,sendo que o mês todo de setembro já estava cancelada a assinatura.Liguei no SAC da Net e simplesmente a atendente disse que está certo e terei que pagar isso mesmo.Segundo problema,fiz um combo no meu nome na mesma data 28.08 no meu nome , é uma assinatura de tv e três telefones celulares ,um meu,um da esposa e outro da minha filha, primeiro problema desta nova assinatura,foi me ofertado na loja um plano 4 k da tv por assinatura que se eu colocasse em débito automático o valor ficaria em 79.99 por mês,depois que assinei os papéis o atendente me disse que este plano não tinha sido aprovado em meu nome e que o valor ficaria em 99.99 durante os três primeiros meses,porém na fatura que veio com vencimento dia 05.10.23 veio o valor de 135 reais.Segundo problema,o atendente me disse que o plano de celular das três linhas era ligações a vontade tanto para celular como para telefone fixo,porém moramos em Taubaté e minha esposa fez duas ligações para minha sogra no telefone fixo para a cidade de Mauá,uma ligação de 18 minutos no dia 30.08 e veio o valor de 78.33 e outra no mesmo telefone fixo no dia 01.09 de 23 minutos no valor de 98.86 ,quando vi a conta até me assustei,fui na mesma loja da claro e uma atendente que me atendeu lá,disse que não conseguiria me ajudar pq valores a reclamar seria somente por telefone no número 10621.Minha esposa ligou e quem atendeu ela disse que o valor estava correto pq a ligação foi feita do Paraná para Mauá.(Como assim,ela disse para a atendente,moro em Taubaté e nunca fui pro Paraná e ela disse que não poderia fazer nada ),aí eu liguei no outro dia para fazer estas duas reclamações e mesma coisa não me ajudaram em nada nos dois problemas e disse que a ligação foi feita com interurbano da operadora Tim.Poxa cada um diz uma coisa e ninguém me apresenta um comprovante do que aconteceu, só dizem que está certo e pronto . Conclusão fiquei com muita raiva desta operadora e quero cancelar meu plano,pois logo no primeiro mês já tô com problemas e eles disseram que cobraram uma multa de 250 reais dos telefones caso eu cancele e 410 da tv . Não tenho todo este dinheiro pra pagar está fatura absurda de 360,28 e nem outra fatura de um plano que foi cancelado no nome da minha esposa de 338."
138,138,NÃO CONSIGO CANCELAR MINHA CONTA DA NETFLIX,/claro/nao-consigo-cancelar-minha-conta-da-netflix_3FX5s9Ekgi3ea20D/,"Hoje, 08/10/2023 há poucos momentos atrás, assinei/comprei um pacote da NETFLIX (R$59.90 mensais (?)) porque desejava assistir um filme intitulado ""The History of God. Não conseguindo localizar este filme seguindo todas as instruções do aplicativo na minha Samsung Smart TV, liguei para a CLARO e fui direcionada para uma atendente que me informou que este filme ""The History of God"" NÃO está disponível na lista da NETFLIX. Então pedí que minha conta fosse cancelada e então fui instruida a baixar o aplicativo da NETFLIX em meu PC, entrar em ""Minha Conta"" e então CANCELAR minha conta. Pareceu muito simples, mas NÃO consigo cancelar minha conta neste aplicativos. Quero deixar registrado meu descontentamento com a CLARO/NETFLIX por esta falta de respeito e falta de consideração para com os clientes. Não desejo ter problemas quando receber minha fatura da Claro com este valor indevido e ilegal. Não desejo ser obrigada a contratar um advogado para resolver esta atitude de desonestidade da NETFLIX, mas se não cancelarem minha conta imediatamente, não terei outra opção."
139,139,Claro pré pago lesa cliente financeiramente,/claro/claro-pre-pago-lesa-cliente-financeiramente_YUsIzC4RvMlQjbHy/,"Fiz uma recarga pré pago no claro pezão, eu tinha direito a 7 gigas de internet e ligação ilimitada por um mês, caso que a operadora não cumpriu, alegando que o novo valor seria de 24,90 , Eu liguei para operadora que não fui informado e a mesma falou que tinha mandado um SMS de aviso e Eu informei que não recebi nenhum aviso e a atendente disse que Eu teria que fazer uma nova recarga, isso se chama [Editado pelo Reclame Aqui] da mesma lesando financeiramente o cliente. Caso a claro não resolver meu problema irei fazer portabilidade para outra operadora."
140,140,Plano que eu não assinei finclaas,/claro/plano-que-eu-nao-assinei-finclaas_FxveLHfVVZnEv7F7/,"Hoje eu fui abri a minha fatura como de costume e estava total de R$81, Sendo que o meu plano é de R$50, entrei em contato com a Claro e fui supreendida que eu tinha assinado um plano no caso finclaas, porém  eu não assinei nada, tentei resolver com o primeiro atendente mas ele não sabia nem o que era tentei esse plano, na segunda vez o atendente  que me atendeu cancelou plano me explicou o que era um plano de educação financeira. Mas digo novamente que não contratei nenhum plano e deu por isso mesmo. só que a minha futura ainda continua no total de R$81 e se eu não tivesse dinheiro pra pagar?  a claro tem que me ressarcir de alguma forma. número do protocolo*******366"
141,141,Ativacyde um serviço cobrado,/claro/ativacyde-um-servico-cobrado_MWHs7E8VQMqE_g1u/,"Eu comprei o pacote de internet com o globoplay pela claro e estou a mais de 30 dias tentando ativar e não consigo, porém é mencionado todo mês na fatura esse serviço, é um descaso com os clientes"
142,142,RECLAMAÇÃO MAO ATENDIMENTO,/claro/reclamacao-mao-atendimento_gcGv1dbjCOu8sJl6/,BOA NOITE RECLAMAÇÃO ENTRE EM CONTATO PELA AMANHÃ ABRIR RECLAMAÇÃO LINHA******* uma cordo para eu não processar claro não diivulga redes sociais INTEGRAM FECEBOOK TIK TOK KWAI PARA TODOS os clientes saber eu tenho 98mil seguidores me ligar para eu te explicar número telefone******* ou 8499147- 8672 o cardo para para não processar 600 crédito validades um ano mais minha linha passar ser controle valor 54.90 9ou passar minha plano FLEX mais 600 reis credito validade am ano protocolo 20**************
143,143,Cobrar multa,/claro/cobrar-multa_EbQ24p4yNAKHW1q8/,"Então eu adquiri a Internet da Claro e a Internet ficava caindo quase todo dia e quando eu ligava falavam que estava tendo manutenção na região,só que teve um dia que fiquei sem Internet das 20 horas da noite até 5 horas da manhã e quando liguei falando falaram que era manutenção na região e agora querem cobrar a multa de mim ? Eu não irei pagar a multa por eles nem se preocuparem com os clientes e fazerem manutenção sem avisar!"
144,144,Sem internet e não consigo falar com a claro,/claro/sem-internet-e-nao-consigo-falar-com-a-claro_Npxu1PFU4nP9cFP_/,Estou sem internet desde ontem dia 7/10   a previsão era  retornar hoje  no dia 8 de outubro até meio dia e depois fui entrar em contato por telefone e ninguém atende para saber que aconteceu e qual a previsão . E preciso da internet para trabalhar .
145,145,Atendimento Telefonico Inconclusivo,/claro/atendimento-telefonico-inconclusivo_apBE4_naONl7GVQk/,"Liguei para fazer o cancelamento da internet pois assinei com outra operadora que fornce um serviço melhor de performance e atendimento. Liguei para o auto atendimento da claro, fui transferido e solicitei o cancelamento do serviço. Fui deixado 20 minutos na linha, sem resposta. Nao sei se consegui cancelar o produto, mas se nao houve cancelamento, vou procurar o Procon seja lá quantos centavos ou reais indevidos me forem cobrados.Nao agendaram data de retirada do equipamento, por isso nao sei se o peoduto foi cancelado. A atendente me i formou que eu poderia chamar a qualquer hora que ela responderia, mas nao foi assim que ocorreu! Minha solicitação foi feita e espero a conclusao formal, seja qual for o meio de comunicação. Estou muito insatisfeito com a Claro, por isso cancelei e no cancelamento, pell atendimento, tive ainda mais certeza de que nao quero a Claro."
146,146,Internet,/claro/internet_jTF_3kD_P218BOAx/,A internet tá muito ruim cai muito i si liga pra lá eles falam que o sinal tá bom sem ta muito rui
147,147,Recarga da claro,/claro/recarga-da-claro_1r-eBGoVGlRbW0fV/,"Hoje, dia 8 de Outubro de 2023, fui fazer a recarga, basicamente só tinha opções de 15 20.. 30 e coloquei o que estava de acordo 19,90 e fui fazer tava com saldo insuficiente e passou a ser de 25, isso é um absurdo sem ao menos avisar."
148,148,Contestação de fatura,/claro/contestacao-de-fatura_rCBSwEtpeNj_mSq7/,"No mês 09 recebi a fatura da Claro.  totalizando um valor X.  incluso a fatura do mês 08. paguei a do mês 08 avulsa e contestei as cobranças [Editado pelo Reclame Aqui] que vieram no mês 09. não foi retirado a cobrança e atualizaram a fatura do mês 9 sem a fatura do mês q eu já tinha pago. e com essa diferença disseram que haviam contestado o valor. O atendimento tem deficiência em entender e passar a informação claramente. Valor continua errado. E não houve contestação. Sendo que até mês 09 tinha desconto referente ao plano contratado, em anexo envio as faturas. gostaria que esse serviço fosse feito corretamente"
149,149,CONEXÃO LENTA,/claro/conexao-lenta_60PTbeViXorhW91_/,Não estou conseguindo realizar o cancelamento do meu plano pelo pelo App da Claro. A Internet está muito lenta não vale a pena eu pagar caro por um plano que não presta.
150,150,Cobrança de mensalidade referente a período posterior ao cancelamento,/claro/cobranca-de-mensalidade-referente-a-periodo-posterior-ao-cancelamento_F_jb8SHYpYlqIno-/,"Estava a muito tempo com a claro flex, desde o início foi feita cobrança no início do plano, mas estava insatisfeita com o serviço e com o atendimento, solicitei o cancelamento no dia 5, porque foi cobrada a mensalidade, sendo que só renovaria no dia 7, tentei pedir para adiantarem a renovação já que já haviam cobrado a mensalidade, mas foi negado, então solicitei o cancelamento, e o estorno do que foi cobrado, porém o estorno nunca aconteceu.Quero o estorno da última cobrança, uma vez que foi feito o cancelamento anterior a data de renovação."
151,151,CONTRATO COMBO MULTI,/claro/contrato-combo-multi_YS67xE4wa7Xvq7A2/,"Como já sou cliente da operadora Vivo e estava pensando em mudar por conta da internet , que no meu bairro e muito ruim o sinal .Fiz a adesão no dia 01/09 recebi o contrato com o valor maior , entrei em contato pelo wat zapp e o atendente que disse que a minha fatura viria no valor acordado de R$ 99,90 , dia 02/09 fizeram a instalação e esse mês chegou minha a fatura no valor de R$ 148,98 , entrei em contato no dia 01/10/23 e pedi a gravação , foi me dado o prazo de 05 dias uteis para retorno e ontem no dia 07/10 liguei para saber o andamento e foi me dito que o prazo final seria hoje 08/10 e ao ligar pela segunda vez que consegui atendimento no protocolo*******9885 o qual foi me dada a informação que não tinha nenhum pedido de abertura da minha solicitação , e já perdi uma semana.. na data de hoje segundo a atendente Nayara foi dado o prazo de 10 dias ( a partir de hoje) para a minha solicitação para ouvir a gravação da aquisição do pacote E para eu cancelar o plano terei que pagar a importância de R$ 914,76 de multa.Farei o pagamento da fatura de R$ 148,98 para não ficar com o nome negativado . Mas peço gentileza analisarem o meu caso,  visto que já pago o mesmo valor na operadora Vivo e não fazia sentido algum em fazer um contrato de outra operadora pagando o mesmo valor."
