title,link,problem,description
Cobrança indevida,/claro/cobranca-indevida_MPWHPrC0BjvRg20H/,Cobrança indevida,"Bom dia, tudo bem? Então, no dia 5.08 comprei 3 aparelhos pela Claro, na loja autorizada do shopping Interlagos, eu já tinha linha móvel com uma dependente. No dia que fiz a compra eles me deram + 2 dependentes e deixou formalizado em contrato que eu estava adquirindo uma promoção e pagaria um todas de plano móvel 153$, como já tinha uma fatura fechada eles imprimiram pra mim e falaram pra mim pagar, alegando que a fatura ia sumir devido a mudança de plano e que a próxima, equivalente a esse mês (9) viria já com o valor atualizado, como consta em contrato! . Agora eles não aplicaram o desconto e a fatura veio no total atualizado com o novo plano total, assim, como notoriamente consta na fatura do mês (10) como se eu tivesse contratado por fora! Fui a loja, eles confirmaram pra mim que não haviam aplicado o desconto conforme o contrato e que ia contestar a fatura, me ligaram e falaram que eu teria que pagar, pois, ainda está cobrando o meu antigo plano + o valor do novo (Que seria uma promoção). Tenho gravação dos atendimentos, contrato em mãos e ninguém quer de fato resolver e as faturas não serão pagas, somente com ordem do meu advogado. Sai da loja com o seguinte protocolo de contestação*******3454"
Cobrança duplicada da fatura,/claro/cobranca-duplicada-da-fatura_-I9wyN1YwpDbFA7R/,Cobrança indevida,"Primeiramente gostaria de me expressar minha indignação sobre a claro, onde tive um problema com a cobrança da fatura do mês de setembro de 2023, eu fiz o cancelamento do débito automático no começo do mês e já realizei o pagamento da fatura no cartão de crédito, depois no dia 20 de setembro mesmo cancelado cobrou a fatura novamente no valor de R$ 67,63, ou seja cobrou a mesma fatura duas vezes, fiz uma reclamação no canal de contato da claro, onde o atendente falou que eu iria ter o estorno na conta corrente em dez dias úteis, passou já faz 14 dias após a reclamação e não caiu o dinheiro, novamente liguei na claro e o atendente falou que realizaram o chamado errado e eu tenho que esperar mais 10 dias úteis e eles não podem fazer mais nada, ou eu espero ou cancelo o contrato, com essas atitudes da claro fico indignado com essa operadora, que não tem o compromisso com seus clientes e não tem palavra de seus compromissos com o cliente. Aguardo um retorno da claro o mais breve possível."
Reclamação não respondida,/claro/reclamacao-nao-respondida_FA3ayAUZCB0A04Oe/,Cobrança indevida,"Fiz duas reclamações na Claro e nem se quer deram atenção. Não existe chat no site, é necessário envio de e-mail com promessa de resposta em 48h, no entanto, é perceptível que a Claro não esta dando a mínima para os clientes. Seguem reclamações:1 - Solicitação de cobrança de serviço não contratado na fatura (claro vídeos) protocolo - 0*******02 - Velocidade da internet não corresponde com a contratada e com oscilação constante (internet cai no mínimo 3x por hora) protocolo 0*******0Farei tembém uma reclamação no orgão regulador apesar de não adiantar muito, infelizmente, no Brasil as grandes prestadoras de serviços ao consumidor fazem o que querem.*******"
Cobrança indevida,/claro/cobranca-indevida_efHwAw4r4RqdUOKx/,Cobrança indevida,"Estava cadastrado meu cartão para fazer uma cobrança de 19,99 e foi cobrado do meu cartão 39,99."
Cobrança indevida,/claro/cobranca-indevida_SmRadG3rgpU0v3DW/,Cobrança indevida,"Outra vez venho aqui reclamar que a CLARO está fazendo cobranças [Editado pelo Reclame Aqui] no meu nome. Pelo visto vou ter que entrar com processo judicial. Eu entro nos sites pra retirar as contas que eles dizem que eu devo não existe conta nenhuma lá, eu entro no aplicativo também não existe. Já mudei de plano tem 2,4 semanas e mesmo assim a claro continua a me cobrar faturas que eles dizem está em aberto. As mesmas nunca chegam por e-mail, WhatsApp, SMS, carta ou qualquer coisa do tipo!!!! Você liga na central de atendimento como podem ver pelas ligações anteriores, pede a conta e a mesma nunca chega por e-mail, ou por qualquer outra meio de comunicação. Nunca vi ninguém pagar uma coisa sem fatura só com vocês mesmo isso, já não é a primeira vez que acontece!!!"
Cobranças [Editado pelo Reclame Aqui],/claro/cobrancas_P-ljFQfsEuhRoAc3/,Cobrança indevida,Venho através desse canal solicitar uma solução da operadora CLARO para as ligações abusivas de cobranças e [Editado pelo Reclame Aqui] sendo que o pagamento da fatura cobrada foi realizada na data correta. Exijo uma explicação e uma reparação da operadora.Sou cliente a anos sempre paguei minhas contas em dia.Portando exijo reparação e solução nesse problema. Caso não ocorra irei realizar as medidas judicias cabíveis
DESBLOQUEIEM MINHA LINHA,/claro/desbloqueiem-minha-linha_7awKOj8swbU2pZJq/,Cobrança indevida,"Já é a 3 vez que estou tendo problemas com cobranças de pacotes não contratados e cobrados em minha fatura, quando adquiri o plano ele era ótimo e a Internet durava o mês inteiro e ainda sobrava, depois de um tempo comecei a ter problemas mês sim, mês não dá Internet acabar antes de renovar meu plano. Entrei em contato com a operadora para contestar a fatura e a atendente me informou que faria a contestação e em seguida me enviaria a fatura com o valor ajustado, tanto que recebi o código de barras e paguei logo em seguida, mais para a minha surpresa ela não contestou nada, e nem ajustou o valor da fatura, ela simplesmente me enviou o código de barras da fatura que ainda ia vencer, sendo que a mesma já estava programada para debitar na minha conta no dia seguinte, que foi o que ocorreu, eu acabei pagando a mesma fatura 2x, e ainda estão me cobrando um saldo residual e estou com a linha bloqueada."
INFORMO QUE ESTAMOS ENTRANDO COM PROCESSO.,/claro/informo-que-estamos-entrando-com-processo_EOl67VMUu9Xsnfqz/,Cobrança indevida,"INFORMO QUE ESTOU ENTRANDO JUDICIALMENTE, POIS TODO MÊS TEM QUE LIGAR PARA ARRUMAR O VALOR, POIS SEMPRE COMBRAM AS MAIS."
Alteração no valor da fatura.,/claro/alteracao-no-valor-da-fatura_32ux2x-XKVt61C1_/,Cobrança indevida,"Boa tarde, venho aqui através desta mensagem expor uma incômoda situação envolvendo a Empresa Claro, no dia 10 de Julho de 2023 procurei a empresa para saber a respeito dos benefícios em fazer uma portabilidade do meu número de celular, o atendente me apresentou a seguinte proposta, fazendo a portabilidade eu ganharia um ponto de tv grátis, antes eu pagava R$ 34,90, minha internet seria atualizada para a velocidade de 500mb e eu continuaria a pagar o mesmo valor de fatura, valor este que é de R$ 212,20. Só que para minha surpresa, um mês após as alterações terem sidos feitas uma conta no valor de R$ 303,53 chegou para que eu pudesse pagar e é ai que começa o problema, dia 01-09-23 precisei ligar para questionar a fatura, uma nova fatura foi gerada, fiz o pagamento, no mês de Outubro, novamente a conta de R$ 303,53 chegou, novamente entrei em contato no dia -3-10-23 para que fosse gerada uma nova fatura, me foi informado que dentro de 24horas uma nova fatura seria enviada, o tempo passou e nada me foi enviado e as faturas continuam a constar no Site da Claro no valor de R$ 303,53, hoje ,novamente entrei em contato e me foi informado que minha fatura irá para análise e me pediram 5 dias para resolver o problema, sendo que , por causa de todo este problema a fatura já está vencida e a qualquer momento meus serviços podem ser cancelados. Solicito a ajuda para que este problema seja resolvido de forma urgente, pois estou, apenas, esperando a fatura com o valor contratado para que eu possa fazer o pagamento e não somente isso, é preciso que todas as faturas sejam atualizadas daqui para frente para evitar este mesmo transtornos, creio que para a empresa seja uma fácil solução, tendo em vista que a mesma tem gravações que podem ser consultadas para que este problema seja resolvido."
Muita indevida,/claro/muita-indevida_oIyLRdIlt2xi62PQ/,Cobrança indevida,"Fiz um plano pós pago , fiz o cancelamento eles estão me cobrando uma multa de 700 reias , sendo que não peguei nenhum aparelho para fidelidade"
Propaganda enganosa não cumprimento de contrato,/claro/propaganda-enganosa-nao-cumprimento-de-contrato_zMKpYPTe7arOpv6J/,Cobrança indevida,"Não acreditem nas propostas feitas por esta empresa.Ela cobra um valor, após você acordar, ela passa a te cobrar valor a maior na cara de pau.Estou providenciando a finalização contratual com esta empresa enganosa."
Cobrança indevida.,/claro/cobranca-indevida_dq1wjxZOwTJH0uip/,Cobrança indevida,"Fiz cancelamento do plano e portabilidade da linha Claro para Vivo em meio de agosto, no entanto ainda estou com o plano ativo, e estão me cobrando, sendo só uso internet da Vivo desde então.Ja fiz uma reclamação com protocolo n. ******* 82, não tive resposta, e ainda estão me cobrando por telefone."
2 anos de cobranças [Editado pelo Reclame Aqui],/claro/2-anos-de-cobrancas_9kQtHZ4x3qbtpDS_/,Cobrança indevida,"2 anos atrás fiz portabilidade dos numeros de minha esposa (titular da conta), meu e de minha filha para a VIVO. Mas não percebemos que a Claro manteve um número na conta QUE NUNCA USAMOS, que nunca foi usado para nada, e manteve cobrança. Como estava em débito automático não vimos.Para nossa surpresa, eles já estavam nos cobrando a 2 anos por um número que nunca foi SEQUER ATIVADO. E nunca entraram em contato.Hoje eu descobri e desativei o número. Minha esposa (titular) ligou para cancelar e pedir restituição dos valores e falaram que ela só podia cancelar ligando do proprio número, MAS COMO se ele nunca existiu ou foi ativado???CLARO, responda aqui. Iremos até a justiça e vocês irão levar um tombo por serem empresa de [Editado pelo Reclame Aqui]."
Cobranças em desacordo com o contrato,/claro/cobrancas-em-desacordo-com-o-contrato_N7QqW_JTgcF6Vb6f/,Cobrança indevida,"Boa tarde, Sou cliente claro há mais de 2 anos, era cliente pós pago, no mês 6 fui desligado do trabalho,  no mês 7 liguei na Claro solicitando um plano de menor valor +- R$70,00, nos últimos 4 meses as faturas alteram entre 92,00 até 130,00, mensalmente ligo na operadora solicitando revisão da reclamação anterior, 4 reclamações, hoje liguei 3 vezes e nas 3 oportunidades que os atendentes viam a complexidade do caso a ligação era desligada pelos operadores, desde ontem meu celular não realiza ligações e a Internet está lenta, na última ligação me disseram que os serviços voltaram ao normal quando as faturas forem pagas.Solicito encarecidamente que visualizem ou escutem os áudios das minhas reclamações nos últimos 4 meses com a Claro, fui paciente e agora estou sendo [Editado pelo Reclame Aqui] por conta da operadora que não atende o acordado e não dá atenção às reclamações."
Cobrança Indevida,/claro/cobranca-indevida_ROFXTk2HQaL9w9M1/,Cobrança indevida,"Gostaria de compartilhar minha experiência recente com a empresa, na esperança de encontrar uma solução para o problema que tenho enfrentado.Atualmente, tenho cinco contratos com a Claro/NET, cada um em um endereço diferente, para serviços de internet residencial. Todos esses contratos estão em dia e não apresentam problemas com pagamentos até agora. No entanto, recentemente, ao tentar contratar um novo pacote de internet em um sexto endereço, me deparei com um problema. Fui informado de que meu CPF apresenta débitos pendentes e, por esse motivo, não consigo obrigações com a nova contratação.Preocupado com essa informação, decidi investigar os subsídios alegados, pois não havia recebido nenhuma notificação prévia sobre eles. Hoje, dia 05/10/2023, entrei em contato com o telefone de atendimento 0800 723 6626 e fui atendido pela funcionária Joice. Ela me informou que os subsídios em questão são referentes a duas linhas telefônicas da Claro Móvel, datadas de 2021, com os seguintes valores e dados de vencimento:Data de vencimento: 15/11/2021 - Valor R$ 14,25Data de vencimento: 15/11/2021 - Valor R$ 198,58Data de vencimento: 15/10/2021 - Valor R$ 293,63Data de vencimento: 15/09/2021 - Valor R$ 170,56O valor total dessas dívidas é de R$ 677,02.No entanto, ao solicitar que Joice me enviasse as faturas em atraso para que eu pudesse verificar essas cobranças, ela me informou que não foi autorizado a fazê-lo, pois esse não era o departamento dela. Ela sugeriu que eu entrasse em contato pelo número 1052 ou tentasse obter as faturas por meio do aplicativo Minha Claro Móvel. Tentei essas opções, mas pelo número 1052 não consigo atendimento, uma vez que meu telefone não consta no cadastro da Claro Móvel e pelo App não consigo fazer login com os números das linhas em questão, uma vez que elas já foram canceladas e não estão atreladas aos números de telefone em questão. Não consigo atendimento nem com a Ouvidoria porque o número, novamente, não está atrelado ao meu CPF e houve o cancelamento da conta.Devido a essa dificuldade, entrei em contato mais uma vez com o número 0800 723 6626 e falei com outro atendente, que gentilmente conseguiu encaminhar as quatro faturas vencidas para o meu e-mail. Ela também me orientou a ligar para o departamento financeiro da Claro no telefone 0800 722 0222, a fim de negociar a dívida. No entanto, quando liguei para esse número, fui surpreendido pela informação de que ""NÃO CONSTAM DÍVIDAS NO MEU CPF"", o que contraria a informação inicial fornecida por Joice. Tenho uma gravação dessa ligação que comprova essa resposta.Estou interessado em continuar a utilizar os serviços da Claro/NET e estou disposto a resolver qualquer pendência financeira que possa existir. No entanto, para que isso aconteça, gostaria de esclarecer a situação atual e entender se essas cobranças são legítimas. Estou à disposição para fornecer qualquer documentação adicional que possa ser necessária para resolver esse problema de forma eficaz."
